relpath,topic_dir,sha256,is_duplicate,pages,chars,extract_status,modality,is_nanocluster,mechanisms,is_cu,is_cyclodextrin
6 金属纳米团簇的合成策略/c3nr00464c.pdf,6 金属纳米团簇的合成策略,409f986a1bb30f58a6e9188e3682d48bdb2075ffdef0f0e8f0f4a7c607553129,0,,72267,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/c7cc04942k.pdf,6 金属纳米团簇的合成策略,fe990dc7844d4f29927d29f91d230a626d1456c3301ae971711df1006139010b,0,,25112,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/c7mh00451f.pdf,6 金属纳米团簇的合成策略,4e8d7825f6bf143b2ef76c46fb05d14e9fe355bcdeeb555df75edc18d2d6d654,0,,79677,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/Chemistry   An Asian Journal - 2018 - Wang - Silver Doping‐Induced Luminescence Enhancement and Red‐Shift of Gold.pdf,6 金属纳米团簇的合成策略,7d10588840bf61d4ddd91ace5296df5e9d1733f1fd530df3ebd80d5096690121,0,,27548,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/d0nr00379d.pdf,6 金属纳米团簇的合成策略,e85a3452576921c9f671970a3ae1c020c89e7ff2cff5f467ac3ad9c3a0fd549e,0,,32965,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/d0nr04439c.pdf,6 金属纳米团簇的合成策略,33b3b6fd6a9bf46310082ebdbff1ff749c61620a2252f86124a42723b4969e11,0,,27903,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/d0nr08152c.pdf,6 金属纳米团簇的合成策略,6dccf3c0f87b72d9bca26b8f5423ca5dd8b0f3dd840005388859e6f9bf3285ad,0,,36490,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/d0sc04620e.pdf,6 金属纳米团簇的合成策略,4a7fc6489d6c636b9e24af37648b0bfe511b465aecda393bfe57ef9ff8acd20f,0,,165013,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/d1nr05503h.pdf,6 金属纳米团簇的合成策略,685c9412f1ae9705b11d50f9cde2e47bbb7c173d6205620db317c92c87244dc1,0,,41123,cached,nanomaterial,1,antioxidant,0,0
6 金属纳米团簇的合成策略/d2ta00720g.pdf,6 金属纳米团簇的合成策略,1dc5618cb3a41e0e50b19b81d6fb219967d13d6115e61fe24d5e4cb67d7f28e0,0,,39007,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/dynamic-metal-exchange-between-a-metalloid-silver-cluster-and-silver(i)-thiolate.pdf,6 金属纳米团簇的合成策略,e9c4ee40ca931caaca7d415363e169bd992d21540804f4213332b8dad94c64b9,0,,44092,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/electrochemistry-of-atomically-precise-metal-nanoclusters.pdf,6 金属纳米团簇的合成策略,afa1e85a7f4a50f216f5209771aa310026a29eefc4a5b3859065e38515164662,0,,46850,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/engineering-au44-nanoclusters-for-nir-ii-luminescence-imaging-guided-photoactivatable-cancer-immunotherapy.pdf,6 金属纳米团簇的合成策略,046bb7590ad51e92a4198154d93c7d5458756d485ad0fc421ee8fb55b20c41b3,0,,52517,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/highly-luminescent-auag-nanoclusters-with-aggregation-induced-emission-for-high-performance-white-led-application.pdf,6 金属纳米团簇的合成策略,1df8c57446559a7a13dc37c3f9739684cc4c13b0f3f755474e519fc32232d40b,0,,40898,cached,nanomaterial,1,other,1,0
6 金属纳米团簇的合成策略/integration-of-metal-catalysis-and-organocatalysis-in-a-metal-nanocluster-with-anchored-proline.pdf,6 金属纳米团簇的合成策略,fac8bbc022ddc69605640e1efb88b2115e04f5da7921e81ab8bd6a0948a32594,0,,44028,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/nwaa208.pdf,6 金属纳米团簇的合成策略,9738901f19356674ec2e72e216ffebddb6b13a78331df60310527d59eb055ac5,0,,12566,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/Part   Part Syst Charact - 2014 - Yu - Solvent Controls the Formation of Au29 SR 20 Nanoclusters in the CO‐Reduction Method.pdf,6 金属纳米团簇的合成策略,9c08123941444517085cda05c693f6d4563b74fe0b9199ea7eb9d070a1d299f9,0,,27276,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/real-time-monitoring-of-the-dynamic-intracluster-diffusion-of-single-gold-atoms-into-silver-nanoclusters.pdf,6 金属纳米团簇的合成策略,653d99ef8c3f410f218f0db7d4fdc56cefcb4b7ec424be85a88b34f557607ec7,0,,45194,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/s41467-017-00970-1.pdf,6 金属纳米团簇的合成策略,169810e78810b69ea93bfb87fccae499dfd12e8ecafe065371bd3bb74822650e,0,,60514,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/s41467-022-29276-7 (1).pdf,6 金属纳米团簇的合成策略,6b505436cb37ecc325ad73f5fec08f5a5f49c432e9041fd5f53a1bd2e4a61dcd,0,,62145,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/synthesis-of-highly-fluorescent-metal-(ag-au-pt-and-cu)-nanoclusters-by-electrostatically-induced-reversible-phase.pdf,6 金属纳米团簇的合成策略,0d838b03d4f78bae2095c0261757b5c6447698a1c6ca6ad7bc0d9ad1a58f2674,0,,40264,cached,nanomaterial,1,other,1,0
6 金属纳米团簇的合成策略/toward-total-synthesis-of-thiolate-protected-metal-nanoclusters.pdf,6 金属纳米团簇的合成策略,6836fdd28ee2fcaa47eaeac1e4cee607392c75da90a199137ae2a6fc5032870e,0,,46108,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/traveling-through-the-desalting-column-spontaneously-transforms-thiolated-ag-nanoclusters-from-nonluminescent-to-highly.pdf,6 金属纳米团簇的合成策略,40b85dd4a6288751e6d5eb7bafa812f24b587b27ba316197f74f50ee5b608c21,0,,26032,cached,nanomaterial,1,other,0,0
6 金属纳米团簇的合成策略/Understanding-ligand-protected-noble-metal-nanoclusters-at-work.pdf,6 金属纳米团簇的合成策略,5bcc566700751f774a40fa6a38bd6a5f1c88096bd928aafa35ad8ff232a1e7d9,0,,118586,cached,nanomaterial,1,other,1,0
6 金属纳米团簇的合成策略/yao2018.pdf,6 金属纳米团簇的合成策略,f957c34ce140cec2236ec806e1e2881f8396a5ca7e8a3119bf7538915c3c6924,0,,46096,cached,nanomaterial,1,other,0,0
7 注射治疗方式/1-s2.0-S0144861722011067-main.pdf,7 注射治疗方式,adee0e139d78765bb674daa3fce1f65db5e8dc800a8d61f2e0d77fda734d0878,0,,51405,cached,nanomaterial,0,other,0,0
7 注射治疗方式/1-s2.0-S0168365921003369-main.pdf,7 注射治疗方式,e9a38f3cc6000ba524378a6ad0ff1dc73a4428be313621702b8af7169ce3e0d4,0,,70087,cached,biologic,0,other,0,0
7 注射治疗方式/1-s2.0-S0168365924002098-main.pdf,7 注射治疗方式,79c1858866b90733d146cf7cbc906b1cceb6e65141325aaf1c2b522a31f07363,0,,77200,cached,biologic,0,other,0,0
7 注射治疗方式/1-s2.0-S1359644621002014-main.pdf,7 注射治疗方式,37a30bd4e62fe754c98c885db7475f091528442ff28bfb3ab1cf91232ec0f7fe,0,,58313,cached,nanomaterial,0,other,0,0
7 注射治疗方式/1-s2.0-S1549963419301273-main.pdf,7 注射治疗方式,b89c45c3faaea918042c0da6d99dc6a312a38a736a153fc15e4a620ad4302995,0,,56496,cached,nanomaterial,0,other,0,0
7 注射治疗方式/1-s2.0-S2211383516300570-main.pdf,7 注射治疗方式,3a9bde94239f98017e11ba5b592975111ebf83fd8e24d0a1f667d899567d2044,0,,34167,cached,small_molecule,0,other,0,0
7 注射治疗方式/assessment-of-pharmacokinetics-toxicity-and-biodistribution-of-a-high-dose-of-titanate-nanotubes-following-intravenous.pdf,7 注射治疗方式,181443e42acd6f5747fead84fc9a26c7ec3e7eeb9b858fc1006f4d476a0e2bce,0,,63550,cached,nanomaterial,0,other,0,0
7 注射治疗方式/d3nr03524g.pdf,7 注射治疗方式,56dbefecfd65a28883494ee564275944b83d1b79e2a7feddec650b7ffacd51eb,0,,61554,cached,nanomaterial,0,antioxidant,0,0
7 注射治疗方式/ehaf784.4801.pdf,7 注射治疗方式,12f02dacc23e1c46fa013ea649f8fdbc74a8dc9923ecbd621335a19c5017b9bd,0,,3250,cached,biologic,0,other,0,0
7 注射治疗方式/IJN-157293-biodistribution--pharmacokinetics-and-toxicity-of-dendrimer-_031218.pdf,7 注射治疗方式,0da6d231133a9071aca143a9fa3b7367a4bddeea0b99c2a709f5c8492aad3e9c,0,,46508,cached,nanomaterial,0,other,0,0
7 注射治疗方式/mcvie1985.pdf,7 注射治疗方式,e96d3bb9e18c64c6921e0b31ae77b7b25ab54c10b6f191441fe6479b9a6595af,0,,18077,cached,biologic,0,other,0,0
7 注射治疗方式/renier2005.pdf,7 注射治疗方式,49400c81ae605fb9d91c3e5a097b1c1a39d99108a0144afd3f05bcee4ba6bfde,0,,28819,cached,small_molecule,0,other,0,0
7 注射治疗方式/s42114-024-00884-9.pdf,7 注射治疗方式,3f6f76da3e793650daea37c55bf6d26ec3e5286b66e7483a34dd435c6e530db1,0,,77769,cached,nanomaterial,0,other,0,0
7 注射治疗方式/Subcutaneous-drug-delivery-from-nanoscale-systems.pdf,7 注射治疗方式,ac4fe49226ea07caf030f1e3ff67c84a9ff86f5feb9cbf06ba9afe5709ad40f5,0,,132826,cached,nanomaterial,0,other,0,0
7 注射治疗方式×/1-s2.0-S0144861722011067-main.pdf,7 注射治疗方式×,adee0e139d78765bb674daa3fce1f65db5e8dc800a8d61f2e0d77fda734d0878,1,,51405,duplicate,nanomaterial,0,other,0,0
7 注射治疗方式×/1-s2.0-S0168365921003369-main.pdf,7 注射治疗方式×,e9a38f3cc6000ba524378a6ad0ff1dc73a4428be313621702b8af7169ce3e0d4,1,,70087,duplicate,biologic,0,other,0,0
7 注射治疗方式×/1-s2.0-S0168365924002098-main.pdf,7 注射治疗方式×,79c1858866b90733d146cf7cbc906b1cceb6e65141325aaf1c2b522a31f07363,1,,77200,duplicate,biologic,0,other,0,0
7 注射治疗方式×/1-s2.0-S1359644621002014-main.pdf,7 注射治疗方式×,37a30bd4e62fe754c98c885db7475f091528442ff28bfb3ab1cf91232ec0f7fe,1,,58313,duplicate,nanomaterial,0,other,0,0
7 注射治疗方式×/1-s2.0-S1549963419301273-main.pdf,7 注射治疗方式×,b89c45c3faaea918042c0da6d99dc6a312a38a736a153fc15e4a620ad4302995,1,,56496,duplicate,nanomaterial,0,other,0,0
7 注射治疗方式×/1-s2.0-S2211383516300570-main.pdf,7 注射治疗方式×,3a9bde94239f98017e11ba5b592975111ebf83fd8e24d0a1f667d899567d2044,1,,34167,duplicate,small_molecule,0,other,0,0
7 注射治疗方式×/assessment-of-pharmacokinetics-toxicity-and-biodistribution-of-a-high-dose-of-titanate-nanotubes-following-intravenous.pdf,7 注射治疗方式×,181443e42acd6f5747fead84fc9a26c7ec3e7eeb9b858fc1006f4d476a0e2bce,1,,63550,duplicate,nanomaterial,0,other,0,0
7 注射治疗方式×/d3nr03524g.pdf,7 注射治疗方式×,56dbefecfd65a28883494ee564275944b83d1b79e2a7feddec650b7ffacd51eb,1,,61554,duplicate,nanomaterial,0,antioxidant,0,0
7 注射治疗方式×/ehaf784.4801.pdf,7 注射治疗方式×,12f02dacc23e1c46fa013ea649f8fdbc74a8dc9923ecbd621335a19c5017b9bd,1,,3250,duplicate,biologic,0,other,0,0
7 注射治疗方式×/IJN-157293-biodistribution--pharmacokinetics-and-toxicity-of-dendrimer-_031218.pdf,7 注射治疗方式×,0da6d231133a9071aca143a9fa3b7367a4bddeea0b99c2a709f5c8492aad3e9c,1,,46508,duplicate,nanomaterial,0,other,0,0
7 注射治疗方式×/mcvie1985.pdf,7 注射治疗方式×,e96d3bb9e18c64c6921e0b31ae77b7b25ab54c10b6f191441fe6479b9a6595af,1,,18077,duplicate,biologic,0,other,0,0
7 注射治疗方式×/renier2005.pdf,7 注射治疗方式×,49400c81ae605fb9d91c3e5a097b1c1a39d99108a0144afd3f05bcee4ba6bfde,1,,28819,duplicate,small_molecule,0,other,0,0
7 注射治疗方式×/s42114-024-00884-9.pdf,7 注射治疗方式×,3f6f76da3e793650daea37c55bf6d26ec3e5286b66e7483a34dd435c6e530db1,1,,77769,duplicate,nanomaterial,0,other,0,0
7 注射治疗方式×/Subcutaneous-drug-delivery-from-nanoscale-systems.pdf,7 注射治疗方式×,ac4fe49226ea07caf030f1e3ff67c84a9ff86f5feb9cbf06ba9afe5709ad40f5,1,,132826,duplicate,nanomaterial,0,other,0,0
8环糊精/1-s2.0-S0014305719307803-main.pdf,8环糊精,bb062d71d0b9c4b95b037c02c6dfaf22dd212d6c2fdfa5abf2de1457d67b263b,0,,70944,cached,unknown,0,antioxidant,0,1
8环糊精/1-s2.0-S0144861717311578-main.pdf,8环糊精,e8b8e392f7ca2c0c4ce99d1e004ce4e3d2fa3c7a42dffcaf964eee5b87fa20ec,0,,44130,cached,nanomaterial,0,other,0,1
8环糊精/1-s2.0-S0144861718300110-main.pdf,8环糊精,c9af9a565d61ed2bb2b5a5f7352052e874a6730636f3e3f472384b1624a64c2f,0,,40880,cached,unknown,0,other,0,1
8环糊精/1-s2.0-S0144861722007858-main.pdf,8环糊精,4fbf692db61b0a3f7df02d87ffa70b9aed25091b28a0655a726ac4ece9b86616,0,,85590,cached,nanomaterial,0,other,0,1
8环糊精/1-s2.0-S0144861724010464-main.pdf,8环糊精,870ab22971237cdd6637ddb6e031ca959875e6abaecb9c2636a68978fd9fd615,0,,71539,cached,unknown,0,other,1,1
8环糊精/1-s2.0-S0144861725009452-main.pdf,8环糊精,c57defa2cd8654ab42380c8e98df6631dbb96459311142cd46db13aaa913a54f,0,,121476,cached,nanomaterial,0,other,0,1
8环糊精/1-s2.0-S0169433222006961-main.pdf,8环糊精,a6ca4940b54956400f4e8441fc5a8b8f5df8402bb4397cd41d4869f659c83552,0,,43509,cached,nanomaterial,0,other,0,1
8环糊精/1-s2.0-S0268005X19303017-main.pdf,8环糊精,5ca7e120a0502cfc9613b313790eaa340c75984060fa657e1e48609f738eb740,0,,51383,cached,nanomaterial,0,other,0,1
8环糊精/1-s2.0-S0304389418307180-main.pdf,8环糊精,b8a342374405dd72d867ad7751c91022dc74f0a30f184b44ed2dbb3380a1ca80,0,,41499,cached,unknown,0,other,0,1
8环糊精/1-s2.0-S0956566318308066-main.pdf,8环糊精,8e4ac51dcdfd2805a8bce7bac94744dd54c2151a9cbcf49bb09547be84af7000,0,,34196,cached,nanomaterial,0,other,0,1
8环糊精/1-s2.0-S1385894723071930-main.pdf,8环糊精,ac151962f4fdb70fa5b6fc3d23dcb8859462449001ebb6c9a7c4f215681f0313,0,,63452,cached,biologic,0,other,0,1
8环糊精/1-s2.0-S221138352100157X-main.pdf,8环糊精,056908643e3b138755d35cb660388aa2f301576ea2fb3678a451a604dae7e805,0,,43922,cached,nanomaterial,1,other,0,1
8环糊精/1-s2.0-S2590157525010958-main.pdf,8环糊精,016142735c7a6f78c4115da987374a7b0d5b812c64a5db250fd231799faba42c,0,,71655,cached,biologic,0,antioxidant,0,1
8环糊精/Angew Chem Int Ed - 2019 - Sonnendecker - Large‐Ring Cyclodextrins as Chiral Selectors for Enantiomeric Pharmaceuticals.pdf,8环糊精,861940e50c73cc30c312feba3549d5428d52b7c2e00f5928351afcffd22a3adb,0,,19927,cached,unknown,0,other,0,1
8环糊精/d0ta10742e.pdf,8环糊精,d52c0d162e4be84d9b94c4e20e12fd6efbdd89876b7ebdb3a3948226ea81919f,0,,50365,cached,nanomaterial,1,other,0,1
8环糊精/quantification-of-the-interaction-between-charged-guest-molecules-and-chemisorbed-monothiolated-β-cyclodextrins.pdf,8环糊精,813e75f02a596f7c1238510c18727d0756a85e2e0311c060295802939750f979,0,,28593,cached,small_molecule,0,other,0,1
8环糊精/s41545-024-00312-x.pdf,8环糊精,e2e9be365149f5fdf014b99129d4128a73d984bf90ce1b34bf0425ec872ef2d0,0,,57794,cached,nanomaterial,1,other,1,1
9团簇结构/1-s2.0-S0254586124002769-main.pdf,9团簇结构,60e0c8a980ffdb1df0ebc3f85d0c92a4e48280195c2ba53eeab0fea11d290bff,0,,34271,cached,nanomaterial,1,other,1,0
9团簇结构/3-electron-nonpolyhedral-cu-nanocluster-showing-distinct-dielectric-magnetic-and-mechanical-properties.pdf,9团簇结构,fbaeb371428e8c2a08fe88501ffc414ef183cd2c22d54e2efecc6f5ce4e85fea,0,,53788,cached,nanomaterial,1,other,1,0
9团簇结构/a-high-nuclearity-copper-sulfide-nanocluster-s-cu50-featuring-a-double-shell-structure-configuration-with-cu(ii)-cu(i).pdf,9团簇结构,0890b4d3efcb3673f2abefbb4a22f9af6d007b29e59f76549cfb85f19e129872,0,,68542,cached,nanomaterial,1,other,1,0
9团簇结构/Advanced Science - 2019 - Li - Copper Nanoclusters  Cu14 Cluster with Partial Cu 0  Character  Difference in Electronic.pdf,9团簇结构,e265698a05f4b481d53617204b1efa7a8186b74e7019b5352eef5860229d21fd,0,,61,cached,nanomaterial,1,other,1,0
9团簇结构/Angew Chem Int Ed - 2018 - Li - Same Magic Number but Different Arrangement  Alkynyl‐Protected Au25 with D3 Symmetry.pdf,9团簇结构,7db702392efc69765117a16e5aa840d9fd770192d1ddb793aa23f15dbf48758c,0,,22743,cached,nanomaterial,1,other,0,0
9团簇结构/Angew Chem Int Ed - 2018 - Zhuang - Kernel Homology in Gold Nanoclusters.pdf,9团簇结构,1c189662e6a77e68361bccbb0f303e23e5fbe3f3c9e95e1bc4f4f7c783532cc3,0,,27429,cached,nanomaterial,1,other,0,0
9团簇结构/Angew Chem Int Ed - 2019 - Cerretani - Crystal structure of a NIR‐Emitting DNA‐Stabilized Ag16 Nanocluster.pdf,9团簇结构,27fe9996a8e34e1f19600e6a03da0a204301294863d272e6621b43aa56dd6e92,0,,24755,cached,nanomaterial,1,other,0,0
9团簇结构/Angew Chem Int Ed - 2021 - Lei - Cluster From Cluster  A Quantitative Approach to Magic Gold Nanoclusters  Au25 SR 18.pdf,9团簇结构,38d5dc51fa1364e2800a9c7f2a837c583f0b9e9a858aad5d1bde939eb0ec9e9e,0,,23498,cached,nanomaterial,1,other,0,0
9团簇结构/Angew Chem Int Ed - 2022 - Liu - Asymmetrically Doping a Platinum Atom into a Au38 Nanocluster for Changing the Electron.pdf,9团簇结构,eead7a6330463553ed78b598bd058d060c6a3bed6fcd45d3a0aa5e58e6dd07b7,0,,26036,cached,nanomaterial,1,other,0,0
9团簇结构/Angew Chem Int Ed - 2025 - Sapnik - Structure of a DNA‐Stabilized Ag16Cl2 Nanocluster in Solution.pdf,9团簇结构,caee4648be151befa3f1d9d50ef9d04ba04a565e33849ad6bca27b2884aba1e2,0,,38380,cached,nanomaterial,1,other,0,0
9团簇结构/Angew Chem Int Ed - 2026 - Gong - Remotely Tuning the Electronic Structures of Cu Site Over N‐Heterocyclic.pdf,9团簇结构,dbf8e98d1eeb8389449eb354e52f38d38a7869501aae368c6338746233882f3a,0,,58083,cached,nanomaterial,1,other,1,0
9团簇结构/dynamic-nature-of-thiolate-monolayer-in-au25(sr)18-nanoclusters.pdf,9团簇结构,bb7567b31d70c95e58056adc05fb1cdfec4018477bd5a2fbfae98937fd3f0843,0,,31314,cached,nanomaterial,1,other,0,0
9团簇结构/isomerization-in-alkynyl-protected-gold-nanoclusters.pdf,9团簇结构,bcbeac47bbdbac167179990aaf892e518ad08e51bf509fb62111b6c4a0316c04,0,,34439,cached,nanomaterial,1,other,0,0
9团簇结构/photochemical-synthesis-of-atomically-precise-ag-nanoclusters.pdf,9团簇结构,2572c4416d49a011419f25ddcf0d572a41e444d3cc8412d99f60e5d5ac57b3e7,0,,40021,cached,nanomaterial,1,other,0,0
9团簇结构/s40820-024-01555-6.pdf,9团簇结构,fad9a6ec8b5d498c6e142039b778e8912f0010c896c205adfbdf78304e50ede1,0,,143629,cached,nanomaterial,1,other,1,0
9团簇结构/s41557-022-01079-9.pdf,9团簇结构,609f7552d582c8216005cb8a1c8005eaf660d10a77506999ffe16814f8183385,0,,64021,cached,nanomaterial,0,other,0,0
9团簇结构/science.adx6639.pdf,9团簇结构,3880c88abe070fcc90b4d8ac1dc86b356da576e94ce3c881f242dab346c6cccf,0,,26803,cached,nanomaterial,1,other,0,0
9团簇结构/Small Structures - 2024 - Gao - Observation of Body‐Centered‐Cubic Cu Nanocluster with Partial Cu 0  Character.pdf,9团簇结构,7cf127e878a03ac29ac4c074f5d83bfd5bc271c9f17f35050ac652fab0adb26d,0,,28761,cached,nanomaterial,1,other,1,0
9团簇结构/structural-prediction-of-thiolate-protected-au38-a-face-fused-bi-icosahedral-au-core.pdf,9团簇结构,dd792c8ffe8b31fd910032d8926365b87a7277fb021bcf3cfd6999e174554302,0,,18602,cached,nanomaterial,1,other,0,0
9团簇结构/the-dynamic-structure-of-au38(sr)24-nanoclusters-supported-on-ceo2-upon-pretreatment-and-co-oxidation.pdf,9团簇结构,633fb7448bd0669693ae97a38330c93d9343bd01ae50e4651334d67a2decd6d3,0,,28660,cached,nanomaterial,1,other,0,0
DFT理论/Adv Funct Materials - 2025 - Yang - Heteronuclear Single‐Atom Nanozymes Overcome Radiotherapy Resistance via Synergistic.pdf,DFT理论,cbfc047cdb97c78698645be08aa69fe14fbd178f9f470a20271b94b87d519a6b,0,,64943,cached,nanomaterial,0,antioxidant,1,0
DFT理论/Advanced Materials - 2023 - Kim - Geometric Tuning of Single‐Atom FeN4 Sites via Edge‐Generation Enhances Multi‐Enzymatic.pdf,DFT理论,e17e282b8ffdebcdb1e3030d38743c0f69afa638b924a22e40b407098d7efae6,0,,61009,cached,nanomaterial,0,antioxidant,0,0
DFT理论/Advanced Science - 2025 - Feng - Surface Engineering‐Induced d‐Band Center Down‐Regulation in High‐Entropy Alloy Nanowires.pdf,DFT理论,27e616a8e20ceb4494e9bc780baa9c3d3c56aa2a134cb7a59b24500f7154a4e3,0,,74556,cached,nanomaterial,0,other,0,0
DFT理论/Advanced Science - 2025 - Lee - Coordination Geometry Tuning in a Single‐Atom Nanozyme to Mimic Metalloenzymes with.pdf,DFT理论,f53cbfe967003f8c34dc05e4c577cb4da8cee86396a7ccf225bafd96ca431fe3,0,,49533,cached,nanomaterial,0,antioxidant,0,0
DFT理论/atomic-scale-full-size-engineering-of-platinum-nanozymes-enables-high-efficiency-catalytic-therapy.pdf,DFT理论,26263a33fbc18f1ca351f408cd78f6b567d591f735b0cc77c79958e3d8836704,0,,57953,cached,nanomaterial,1,other,0,0
DFT理论/enzyme-mimic-activities-of-ruco-bimetallic-nanosheets-for-inflammatory-bowel-disease-treatment.pdf,DFT理论,17e6e0190c4e4eb6393a6b3d5b82cdbe93416ce8f83e0a01e50325be7b1fde20,0,,60008,cached,nanomaterial,0,antioxidant,0,0
DFT理论/modulating-catalytic-activity-and-stability-of-atomically-precise-gold-nanoclusters-as-peroxidase-mimics-via-ligand.pdf,DFT理论,2d88de4582d335ec9c91bc643461264cdaa0b73b84205d24ef2ae9d1fcdd26ec,0,,48464,cached,nanomaterial,1,other,0,0
DFT理论/s41596-024-01034-7.pdf,DFT理论,44089e0211e940c7ca8f9be76e3ec358a7e7b398e1b428d06d2dd3a54f80950f,0,,71855,cached,nanomaterial,0,other,0,0
DFT理论/s41929-021-00609-x.pdf,DFT理论,f501b2d2bbbb99a6810734673369c9abca250eb401f5df1fa4e3afec37a6bd38,0,,66162,cached,nanomaterial,0,other,0,0
DFT理论/Small - 2024 - Fu - Boosting Enzyme‐Like Activity Through Controlled Coordination of Metal Single‐Atoms in Rhombic Cavity.pdf,DFT理论,753aa19f346bb2227a03404ff821a7fd9c825127d275591d8a25800dafcb6a4b,0,,40101,cached,nanomaterial,0,antioxidant,0,0
DFT理论/Small - 2024 - Wang - A Bioinspired Single‐Atom Fe Nanozyme with Excellent Laccase‐Like Activity for Efficient Aflatoxin B1.pdf,DFT理论,228ad8a99e1c33b9cbd49c10022a236f35b6a0430e79aa605e191108289ae1ae,0,,39896,cached,nanomaterial,0,other,0,0
DFT理论/the-quantum-chemical-cluster-approach-in-biocatalysis.pdf,DFT理论,254673d6b77653fe7ea50638dca213d37ec441a284681068fd6547b52239ae89,0,,47835,cached,unknown,0,other,0,0
DFT理论/thermal-atomization-of-platinum-nanoparticles-into-single-atoms-an-effective-strategy-for-engineering-high-performance.pdf,DFT理论,e81e793abab544a4bfd4cc07fbf8e25f52f73c620c29484491827212a1c73424,0,,49102,cached,nanomaterial,1,other,0,0
DFT理论/ultrasmall-platinum-nanoclusters-modulating-dysregulated-reactive-oxide-species-and-immunity-for-psoriasis-therapy-and.pdf,DFT理论,e3035c816e9933472c61d64c7af37d2a0a0e33f6b48de7d4c5495d9594c64bcc,1,,74952,duplicate,nanomaterial,1,antioxidant,1,1
DFT理论（10篇）/Adv Funct Materials - 2025 - Yang - Heteronuclear Single‐Atom Nanozymes Overcome Radiotherapy Resistance via Synergistic.pdf,DFT理论（10篇）,cbfc047cdb97c78698645be08aa69fe14fbd178f9f470a20271b94b87d519a6b,1,,64943,duplicate,nanomaterial,0,antioxidant,1,0
DFT理论（10篇）/Advanced Materials - 2023 - Kim - Geometric Tuning of Single‐Atom FeN4 Sites via Edge‐Generation Enhances Multi‐Enzymatic.pdf,DFT理论（10篇）,e17e282b8ffdebcdb1e3030d38743c0f69afa638b924a22e40b407098d7efae6,1,,61009,duplicate,nanomaterial,0,antioxidant,0,0
DFT理论（10篇）/Advanced Science - 2025 - Feng - Surface Engineering‐Induced d‐Band Center Down‐Regulation in High‐Entropy Alloy Nanowires.pdf,DFT理论（10篇）,27e616a8e20ceb4494e9bc780baa9c3d3c56aa2a134cb7a59b24500f7154a4e3,1,,74556,duplicate,nanomaterial,0,other,0,0
DFT理论（10篇）/Advanced Science - 2025 - Lee - Coordination Geometry Tuning in a Single‐Atom Nanozyme to Mimic Metalloenzymes with.pdf,DFT理论（10篇）,f53cbfe967003f8c34dc05e4c577cb4da8cee86396a7ccf225bafd96ca431fe3,1,,49533,duplicate,nanomaterial,0,antioxidant,0,0
DFT理论（10篇）/atomic-scale-full-size-engineering-of-platinum-nanozymes-enables-high-efficiency-catalytic-therapy.pdf,DFT理论（10篇）,26263a33fbc18f1ca351f408cd78f6b567d591f735b0cc77c79958e3d8836704,1,,57953,duplicate,nanomaterial,1,other,0,0
DFT理论（10篇）/enzyme-mimic-activities-of-ruco-bimetallic-nanosheets-for-inflammatory-bowel-disease-treatment.pdf,DFT理论（10篇）,17e6e0190c4e4eb6393a6b3d5b82cdbe93416ce8f83e0a01e50325be7b1fde20,1,,60008,duplicate,nanomaterial,0,antioxidant,0,0
DFT理论（10篇）/modulating-catalytic-activity-and-stability-of-atomically-precise-gold-nanoclusters-as-peroxidase-mimics-via-ligand.pdf,DFT理论（10篇）,2d88de4582d335ec9c91bc643461264cdaa0b73b84205d24ef2ae9d1fcdd26ec,1,,48464,duplicate,nanomaterial,1,other,0,0
DFT理论（10篇）/s41596-024-01034-7.pdf,DFT理论（10篇）,44089e0211e940c7ca8f9be76e3ec358a7e7b398e1b428d06d2dd3a54f80950f,1,,71855,duplicate,nanomaterial,0,other,0,0
DFT理论（10篇）/s41929-021-00609-x.pdf,DFT理论（10篇）,f501b2d2bbbb99a6810734673369c9abca250eb401f5df1fa4e3afec37a6bd38,1,,66162,duplicate,nanomaterial,0,other,0,0
